GNF_REG_ID	CPD_SID	ASSAY_ID	ASSAY_NAME	Cell line name	EXP_ID	FUZZY	IC50	STDV	R2	NOTE	TOP	BOTTOM	SLOPE	20	5	1.25	0.3125	0.07813	0.019531	0.004883	0.0012207
GNF-00-0558-2820-1	SID11265232	6201	NCI-H1299-ECHO	NCI-H1299	69839	=								0.265	0.435	0.87	0.63	0.745	0.685	1.115	1.045
GNF-00-0558-2820-1	SID11265232	6201	NCI-H1299-ECHO	NCI-H1299	69839	=	11.619	4.2	0.89		0.838	0.0	-3.33	0.1153	0.796	0.862	0.555	0.747	0.824	0.73	1.021
GNF-00-0558-2820-1	SID11265232	6682	NCI-H1395-ECHO	NCI-H1395	73841	=	12.494	3.805	0.979	Curve Extrapolation (Bottom)	0.978	0.0	-0.583	0.423	0.854	0.782	0.849	0.941	1.008	0.929	0.969
GNF-00-0558-2820-1	SID11265232	6682	NCI-H1395-ECHO	NCI-H1395	73841	>	20.0		0.838		0.869	0.001	-3.33	0.484	0.899	0.88	0.971	0.785	0.82	0.82	0.904
GNF-00-0558-2820-1	SID11265232	6682	NCI-H1395-ECHO	NCI-H1395	73841	>	20.0				0.803	0.0		0.575	0.591	0.814	0.831	0.869	0.807	0.849	0.803
GNF-00-0558-2820-1	SID11265232	6694	NCI-H146-ECHO-CTG	NCI-H146-CTG	73871	=	5.322	2.738	0.944		0.861	0.0	-1.408	0.0513	0.506	0.708	0.772	0.948	0.825	0.95	0.818
GNF-00-0558-2820-1	SID11265232	6694	NCI-H146-ECHO-CTG	NCI-H146-CTG	73871	=	8.074	1.528	0.876		0.8	0.0	-2.677	0.0516	0.638	0.648	0.8	0.835	0.949	0.728	0.686
GNF-00-0558-2820-1	SID11265232	6694	NCI-H146-ECHO-CTG	NCI-H146-CTG	73871	=	7.336	2.56	0.893		0.8	0.0	-2.283	0.0484	0.585	0.663	0.793	0.869	0.873	0.735	0.651
GNF-00-0558-2820-1	SID11265232	6478	NCI-H1563-ECHO	NCI-H1563	70847	=	12.003	4.415	0.884		0.937	0.1	-1.062	0.412	0.694	0.594	0.912	1.024	0.671	0.994	0.8
GNF-00-0558-2820-1	SID11265232	6478	NCI-H1563-ECHO	NCI-H1563	70847	=	14.568	5.854	0.934	Missing Bottom	0.977	0.0	-0.736	0.462	0.62	0.842	0.953	1.053	0.918	0.959	0.936
GNF-00-0558-2820-1	SID11265232	6478	NCI-H1563-ECHO	NCI-H1563	70847	=	7.629	4.68	0.953	Flat Curve	0.934	0.0	-0.469	0.3158	0.585	0.632	1.053	0.83	0.86	0.86	0.982
GNF-00-0558-2820-1	SID11265232	6202	NCI-H1573-ECHO	NCI-H1573	69840	>	20.0				1.0	0.1		0.2817	0.892	0.543	1.03	1.401	1.588	1.748	1.178
GNF-00-0558-2820-1	SID11265232	6202	NCI-H1573-ECHO	NCI-H1573	69840	=	2.934	1.283	0.964		1.2	0.129	-0.953	0.268	0.552	0.867	1.013	1.269	1.287	1.303	1.231
GNF-00-0558-2820-1	SID11265232	6202	NCI-H1573-ECHO	NCI-H1573	69840	=	3.037	1.674	0.938		1.2	0.0	-0.77	0.1605	0.57	0.793	0.898	1.229	1.282	1.095	1.308
GNF-00-0558-2820-1	SID11265232	6275	NCI-H1650-ECHO	NCI-H1650	69887	=					0.8	0.28		0.2795	0.417	0.733	0.67	0.749	0.639	0.716	0.535
GNF-00-0558-2820-1	SID11265232	6275	NCI-H1650-ECHO	NCI-H1650	69887	>	20.0				1.0	0.1		0.37	0.697	0.645	1.002	0.788	0.897	0.612	0.774
GNF-00-0558-2820-1	SID11265232	6203	NCI-H1651-ECHO	NCI-H1651	69841	>	20.0		0.623		0.8	0.3	-0.33	0.503	0.59	0.695	0.733	0.619	0.544	0.698	0.788
GNF-00-0558-2820-1	SID11265232	6203	NCI-H1651-ECHO	NCI-H1651	69841	=					0.8	0.269		0.2685	0.496	0.659	0.8	0.604	0.811	0.505	0.619
GNF-00-0558-2820-1	SID11265232	6203	NCI-H1651-ECHO	NCI-H1651	69841	=					0.803	0.3		0.367	0.702	0.578	0.734	0.647	0.714	0.416	0.803
GNF-00-0558-2820-1	SID11265232	6306	NCI-H1793-ECHO	NCI-H1793	70174	=	15.811	5.815	0.897	Missing Bottom	0.969	0.0	-0.566	0.488	0.601	0.719	0.974	0.908	1.011	0.955	0.889
GNF-00-0558-2820-1	SID11265232	6306	NCI-H1793-ECHO	NCI-H1793	70174	>	20.0		0.948		0.989	0.0	-0.563	0.508	0.676	0.671	0.882	1.004	0.935	1.04	0.93
GNF-00-0558-2820-1	SID11265232	6399	NCI-H1975-ECHO	NCI-H1975	70309	=	1.75	1.364	0.976		0.955	0.291	-0.773	0.363	0.538	0.613	0.852	0.906	0.921	0.816	0.698
GNF-00-0558-2820-1	SID11265232	6399	NCI-H1975-ECHO	NCI-H1975	70309	=	1.898	1.881	0.928		0.927	0.3	-0.89	0.461	0.406	0.706	0.802	0.929	0.939	0.876	0.67
GNF-00-0558-2820-1	SID11265232	6363	NCI-H2052-ECHO	NCI-H2052	69919	>	20.0				0.967	0.3		0.784	0.65	0.72	0.818	1.052	0.988	0.805	0.967
GNF-00-0558-2820-1	SID11265232	6363	NCI-H2052-ECHO	NCI-H2052	69919	>	20.0		0.983		1.135	0.3	-0.446	0.798	0.503	0.552	0.764	0.813	0.961	1.013	1.074
GNF-00-0558-2820-1	SID11265232	6363	NCI-H2052-ECHO	NCI-H2052	69919	>	20.0		0.882		0.935	0.0	-0.599	0.68	0.601	0.701	0.902	0.846	0.926	0.979	0.885
GNF-00-0558-2820-1	SID11265232	6204	NCI-H2066-ECHO	NCI-H2066	69842	=	11.345	1.26	0.979	Missing Bottom	1.095	0.0	-1.936	0.2671	0.928	0.98	1.126	1.116	1.098	1.126	1.095
GNF-00-0558-2820-1	SID11265232	6204	NCI-H2066-ECHO	NCI-H2066	69842	=	8.773	4.974	0.849	Low Confidence	1.101	0.0	-1.109	0.2802	0.796	0.824	1.282	0.979	1.13	1.019	1.171
GNF-00-0558-2820-1	SID11265232	6204	NCI-H2066-ECHO	NCI-H2066	69842	=	9.154	1.069	0.957	Missing Bottom	1.111	0.0	-1.695	0.2311	0.823	1.046	1.193	1.089	1.06	1.02	1.214
GNF-00-0558-2820-1	SID11265232	6695	NCI-H209-ECHO-CTG	NCI-H209-CTG	73872	=	4.038	1.7	0.938		0.844	0.0	-1.709	0.0431	0.357	0.706	0.972	0.88	0.835	0.709	0.424
GNF-00-0558-2820-1	SID11265232	6695	NCI-H209-ECHO-CTG	NCI-H209-CTG	73872	=	2.509	1.331	0.976		0.993	0.0	-1.072	0.0427	0.387	0.615	0.914	1.036	1.029	0.956	0.932
GNF-00-0558-2820-1	SID11265232	6695	NCI-H209-ECHO-CTG	NCI-H209-CTG	73872	=	4.49	2.349	0.959		0.878	0.0	-1.78	0.0426	0.408	0.765	0.968	0.898	0.909	0.754	0.397
GNF-00-0558-2820-1	SID11265232	6546	NCI-H211-ECHO	NCI-H211	71852	=	11.682	7.277	0.852	Flat Curve	0.903	0.0	-0.332	0.41	0.534	0.531	0.788	0.804	0.7	0.819	0.914
GNF-00-0558-2820-1	SID11265232	6546	NCI-H211-ECHO	NCI-H211	71852	>	20.0				0.8	0.0		0.497	0.535	0.632	0.73	0.716	0.794	0.638	0.702
GNF-00-0558-2820-1	SID11265232	6546	NCI-H211-ECHO	NCI-H211	71852	=								0.354	0.513	0.836	0.675	0.629	0.765	0.985	0.785
GNF-00-0558-2820-1	SID11265232	6406	NCI-H2122-ECHO	NCI-H2122	70219	=	9.796	6.234	0.949		0.841	0.3	-2.133	0.397	0.735	0.854	0.89	0.847	0.766	0.599	0.423
GNF-00-0558-2820-1	SID11265232	6406	NCI-H2122-ECHO	NCI-H2122	70219	>	20.0		0.72		0.893	0.0	-1.157	0.505	0.718	0.912	1.012	0.98	0.878	0.818	0.757
GNF-00-0558-2820-1	SID11265232	6406	NCI-H2122-ECHO	NCI-H2122	70219	=	14.313	1.169	0.992	Missing Bottom	0.938	0.0	-1.017	0.389	0.703	0.85	0.946	0.927	0.911	0.955	0.755
GNF-00-0558-2820-1	SID11265232	6373	NCI-H2170-ECHO	NCI-H2170	69909	>	20.0				0.8	0.0		0.581	0.607	0.675	0.957	0.93	0.814	0.7	0.783
GNF-00-0558-2820-1	SID11265232	6373	NCI-H2170-ECHO	NCI-H2170	69909	=					0.8	0.3		0.427	0.384	0.404	0.479	0.582	0.558	0.398	0.2639
GNF-00-0558-2820-1	SID11265232	6373	NCI-H2170-ECHO	NCI-H2170	69909	>	20.0		0.751		0.885	0.3	-0.33	0.635	0.666	0.618	0.794	0.769	0.889	0.636	0.85
GNF-00-0558-2820-1	SID11265232	6477	NCI-H23-ECHO	NCI-H23	70848	=	13.668	4.864	0.938	Missing Bottom	0.938	0.0	-0.846	0.398	0.647	0.832	0.948	0.866	0.857	1.007	0.961
GNF-00-0558-2820-1	SID11265232	6477	NCI-H23-ECHO	NCI-H23	70848	=					0.8	0.3		0.458	0.668	0.898	0.989	0.895	0.862	0.543	0.2457
GNF-00-0558-2820-1	SID11265232	6477	NCI-H23-ECHO	NCI-H23	70848	=	11.925	5.465	0.976		0.912	0.139	-1.369	0.394	0.734	0.865	0.946	0.1161	0.938	0.86	0.561
GNF-00-0558-2820-1	SID11265232	6387	NCI-H2347-ECHO	NCI-H2347	71076	>	20.0				0.8	0.3		1.043	0.908	0.818	1.052	1.141	0.895	0.991	0.767
GNF-00-0558-2820-1	SID11265232	6387	NCI-H2347-ECHO	NCI-H2347	71076	>	20.0				0.855	0.3		1.072	0.864	0.991	0.996	0.839	1.132	0.908	0.855
GNF-00-0558-2820-1	SID11265232	6387	NCI-H2347-ECHO	NCI-H2347	71076	>	20.0				0.937	0.3		1.107	0.897	0.792	1.053	1.048	0.963	0.912	0.937
GNF-00-0558-2820-1	SID11265232	6205	NCI-H2444-ECHO	NCI-H2444	73842	>	20.0				0.8	0.3		1.172	1.092	1.024	1.045	0.79	0.864	0.905	0.656
GNF-00-0558-2820-1	SID11265232	6205	NCI-H2444-ECHO	NCI-H2444	73842	>	20.0				0.8	0.3		1.094	1.1	0.903	0.967	0.824	1.048	0.961	0.767
GNF-00-0558-2820-1	SID11265232	6205	NCI-H2444-ECHO	NCI-H2444	73842	>	20.0				0.832	0.3		1.153	0.994	0.96	0.963	1.064	0.807	0.939	0.832
GNF-00-0558-2820-1	SID11265232	6307	NCI-H2452-ECHO	NCI-H2452	69897	>	20.0				0.852	0.3		0.782	0.711	0.673	0.904	1.001	0.93	0.932	0.852
GNF-00-0558-2820-1	SID11265232	6307	NCI-H2452-ECHO	NCI-H2452	69897	>	20.0				0.842	0.3		0.778	0.751	0.663	0.842	1.007	0.947	1.06	0.842
GNF-00-0558-2820-1	SID11265232	6307	NCI-H2452-ECHO	NCI-H2452	69897	>	20.0							0.571	0.702	0.68	0.872	1.044	1.082	1.058	1.044
GNF-00-0558-2820-1	SID11265232	6239	NCI-H441-ECHO	NCI-H441	69878	>	20.0		0.84		0.994	0.3	-0.519	0.696	0.731	0.93	0.878	1.023	0.991	0.944	0.67
GNF-00-0558-2820-1	SID11265232	6239	NCI-H441-ECHO	NCI-H441	69878	>	20.0		0.651		0.988	0.3	-1.718	0.714	0.93	1.061	1.087	0.999	0.922	0.87	1.001
GNF-00-0558-2820-1	SID11265232	6239	NCI-H441-ECHO	NCI-H441	69878	>	20.0		0.877		1.013	0.0	-0.777	0.544	0.881	0.837	1.003	0.954	1.052	1.069	0.978
GNF-00-0558-2820-1	SID11265232	6522	NCI-H446-ECHO	NCI-H446	72427	=	6.019	2.924	0.918	Curve Extrapolation (Bottom)	0.8	0.0	-1.119	0.0907	0.533	0.616	0.707	0.822	1.055	0.712	0.819
GNF-00-0558-2820-1	SID11265232	6522	NCI-H446-ECHO	NCI-H446	72427	=	5.45	5.498	0.802	Curve Extrapolation (Bottom)	0.884	0.0	-0.812	0.1726	0.521	0.707	0.632	0.94	1.057	0.737	0.063
GNF-00-0558-2820-1	SID11265232	6522	NCI-H446-ECHO	NCI-H446	72427	=	4.486	3.051	0.912		0.902	0.0	-0.973	0.1285	0.508	0.574	0.983	0.841	0.86	0.916	0.2211
GNF-00-0558-2820-1	SID11265232	6673	NCI-H522-ECHO	NCI-H522	73843	=	11.265	4.682	0.889	Curve Extrapolation (Bottom)	0.984	0.0	-1.177	0.331	0.723	0.851	1.092	1.069	0.895	0.88	1.02
GNF-00-0558-2820-1	SID11265232	6673	NCI-H522-ECHO	NCI-H522	73843	=	8.611	2.364	0.905	Curve Extrapolation (Bottom)	0.976	0.0	-0.813	0.322	0.628	0.721	1.013	0.911	1.066	0.988	0.87
GNF-00-0558-2820-1	SID11265232	6673	NCI-H522-ECHO	NCI-H522	73843	=	6.403	4.425	0.903	Curve Extrapolation (Bottom)	1.059	0.0	-0.526	0.3008	0.669	0.732	0.838	0.99	0.885	1.147	1.047
GNF-00-0558-2820-1	SID11265232	6696	NCI-H524-ECHO-CTG	NCI-H524-CTG	73873	=	3.344	2.047	0.923		0.835	0.008	-1.907	0.03115	0.2775	0.7	0.947	0.914	0.832	0.847	0.644
GNF-00-0558-2820-1	SID11265232	6696	NCI-H524-ECHO-CTG	NCI-H524-CTG	73873	=	3.641	1.142	0.953		0.818	0.0	-1.804	0.0333	0.3026	0.687	0.928	0.858	0.792	0.707	0.466
GNF-00-0558-2820-1	SID11265232	6696	NCI-H524-ECHO-CTG	NCI-H524-CTG	73873	=					0.8	0.03		0.02959	0.2426	0.436	0.679	0.722	0.569	0.374	0.1561
GNF-00-0558-2820-1	SID11265232	6365	NCI-H661-ECHO	NCI-H661	69920	=	4.043	3.321	0.832	Low Confidence	0.8	0.0	-0.797	0.1553	0.379	0.559	0.783	0.696	0.746	0.603	0.509
GNF-00-0558-2820-1	SID11265232	6365	NCI-H661-ECHO	NCI-H661	69920	=	2.634	0.682	0.981		0.818	0.107	-1.64	0.1313	0.2925	0.654	0.806	0.794	0.893	0.537	0.758
GNF-00-0558-2820-1	SID11265232	6308	NCI-H810-ECHO	NCI-H810	69898	=	8.8	3.55	0.923	Missing Bottom	0.879	0.0	-1.021	0.2414	0.605	0.731	0.871	0.762	0.99	0.865	0.889
GNF-00-0558-2820-1	SID11265232	6308	NCI-H810-ECHO	NCI-H810	69898	=	5.5	2.188	0.946	Missing Bottom	0.922	0.0	-0.912	0.1686	0.561	0.655	0.872	0.937	0.965	0.827	0.956
GNF-00-0558-2820-1	SID11265232	6308	NCI-H810-ECHO	NCI-H810	69898	=	5.246	2.008	0.973		0.963	0.141	-1.245	0.271	0.567	0.833	0.985	0.875	0.991	1.007	0.938
GNF-00-0558-2820-1	SID11265232	6683	NCI-H838-ECHO	NCI-H838	73844	=					0.8	0.223		0.2226	0.347	0.447	0.647		0.547	0.565	0.3143
GNF-00-0558-2820-1	SID11265232	6683	NCI-H838-ECHO	NCI-H838	73844	=	1.225	0.504	0.964		0.944	0.243	-1.12	0.2583	0.39	0.569	0.833	0.89	1.047	0.868	0.925
GNF-00-0558-2820-1	SID11265232	6683	NCI-H838-ECHO	NCI-H838	73844	=	0.941	0.28	0.974		0.89	0.25	-1.569	0.1969	0.373	0.465	0.817	0.906	0.89	0.844	0.893
GNF-00-0558-2820-1	SID11265232	6240	NCI-N87-ECHO	NCI-N87	69879	=	18.433	0.875	0.974	Steep Curve	0.895	0.0	-2.595	0.4	0.869	0.833	0.933	0.907			0.902
GNF-00-0558-2820-1	SID11265232	6240	NCI-N87-ECHO	NCI-N87	69879	>	20.0		0.956		0.924	0.0	-1.512	0.482	0.813	0.966	0.927	0.96	0.881	0.925	0.887
GNF-00-0558-2820-1	SID11265232	6240	NCI-N87-ECHO	NCI-N87	69879	=	10.599	1.878	0.955	Missing Bottom	1.0	0.0	-1.195	0.2976	0.752	0.882	0.919	1.046	0.968	1.087	0.981
GNF-00-0558-2820-1	SID11265232	6250	NIH:OVCAR-3-ECHO	NIH:OVCAR-3	69880	=					0.8	0.282		0.2815	0.517	0.673	0.605	0.698	0.738	0.497	0.418
GNF-00-0558-2820-1	SID11265232	6250	NIH:OVCAR-3-ECHO	NIH:OVCAR-3	69880	=	3.343	2.406	0.941	Large STDV	0.8	0.184	-1.005	0.2802	0.406	0.669	0.737	0.723	0.817	0.713	0.567
GNF-00-0558-2820-1	SID11265232	6250	NIH:OVCAR-3-ECHO	NIH:OVCAR-3	69880	=	10.315	1.57	0.916	Large STDV	0.808	0.0	-1.394	0.217	0.62	0.702	0.82	0.865	0.904	0.767	0.721
GNF-00-0558-2820-1	SID11265232	6241	NMC-G1-ECHO	NMC-G1	69881	>	20.0		0.618		0.87	0.3	-0.952	1.253	0.609	0.629	0.941	0.909	0.923	0.807	0.786
GNF-00-0558-2820-1	SID11265232	6241	NMC-G1-ECHO	NMC-G1	69881	=					0.8	0.3		1.601	0.503	0.527	0.956	1.109	0.864	0.707	0.5
GNF-00-0558-2820-1	SID11265232	6241	NMC-G1-ECHO	NMC-G1	69881	>	20.0				0.8	0.3		1.016	0.677	0.531	0.901	1.068	0.821	0.838	0.763
GNF-00-0558-2820-1	SID11265232	6523	NUGC-3-ECHO	NUGC-3	72428	=	7.836	1.382	0.997		1.095	0.0	-0.343	0.466	0.586	0.702	0.829	0.922	0.96	1.155	0.748
GNF-00-0558-2820-1	SID11265232	6523	NUGC-3-ECHO	NUGC-3	72428	=	8.11	4.398	0.861	Curve Extrapolation (Bottom)	0.866	0.0	-1.11	0.2186	0.589	0.66	0.971	0.961	0.875	0.726	0.848
GNF-00-0558-2820-1	SID11265232	6523	NUGC-3-ECHO	NUGC-3	72428	=	3.518	5.795	0.544	Low Confidence	0.8	0.3	-2.038	0.341	0.464	0.724	0.987	0.958	0.854	0.555	0.568
GNF-00-0558-2820-1	SID11265232	6309	NUGC-4-ECHO	NUGC-4	70175	=	4.162	2.904	0.855	Low Confidence	0.889	0.3	-2.057	0.364	0.53	0.845	1.031	0.915	0.851	0.916	0.732
GNF-00-0558-2820-1	SID11265232	6309	NUGC-4-ECHO	NUGC-4	70175	=	2.413	0.879	0.898	Steep Curve	0.875	0.3	-2.182	0.449	0.376	0.776	0.858	0.802	0.855	0.944	0.903
GNF-00-0558-2820-1	SID11265232	6309	NUGC-4-ECHO	NUGC-4	70175	=	5.166	2.999	0.88	Steep Curve	0.828	0.3	-2.504	0.353	0.566	0.848	0.934	0.875	0.804	0.769	0.727
GNF-00-0558-2820-1	SID11265232	6337	ONS-76-ECHO	ONS-76	69963	=	0.798	0.485	0.958		0.918	0.124	-1.234	0.0908	0.2618	0.407	0.677	0.997	0.93	0.918	0.818
GNF-00-0558-2820-1	SID11265232	6337	ONS-76-ECHO	ONS-76	69963	=	1.414	0.382	0.989		0.936	0.065	-1.318	0.0677	0.2442	0.504	0.854	0.948	0.97	0.92	0.875
GNF-00-0558-2820-1	SID11265232	6337	ONS-76-ECHO	ONS-76	69963	=	1.704	1.524	0.918	Shifted Baseline	0.834	0.073	-1.353	0.0696	0.2681	0.489	0.773	0.989	0.884	0.736	0.724
GNF-00-0558-2820-1	SID11265232	6403	OV56-ECHO	OV56	70220	=	5.107	2.479	0.791	Low Confidence	0.895	0.221	-3.33	0.2294	0.563	1.082	0.684	0.944	1.017	0.861	0.784
GNF-00-0558-2820-1	SID11265232	6403	OV56-ECHO	OV56	70220	>	20.0		0.887		0.869	0.3	-0.535	0.575	0.648	0.764	0.798	0.824	0.927	0.807	0.691
GNF-00-0558-2820-1	SID11265232	6403	OV56-ECHO	OV56	70220	=					0.8	0.3		0.345	0.681	0.927	0.779	0.6	0.743	0.519	0.591
GNF-00-0558-2820-1	SID11265232	6479	OVCAR-8-ECHO	OVCAR-8	70849	=	7.248	1.96	0.935		0.958	0.1	-3.052	0.135	0.75	0.931	1.119	0.861	0.916	0.673	0.68
GNF-00-0558-2820-1	SID11265232	6479	OVCAR-8-ECHO	OVCAR-8	70849	=	9.956	2.703	0.915	Steep Curve	0.818	0.0	-2.51	0.1195	0.698	0.773	0.888	0.941	0.834	0.698	0.768
GNF-00-0558-2820-1	SID11265232	6479	OVCAR-8-ECHO	OVCAR-8	70849	=	8.865	3.025	0.968		0.915	0.0	-1.887	0.1513	0.7	0.826	1.113	0.687	1.013	0.897	0.89
GNF-00-0558-2820-1	SID11265232	6685	OVISE-ECHO	OVISE	73845	>	20.0		0.608		0.912	0.0	-0.732	0.595	0.627	0.845	1.038	0.948	0.961	0.883	0.745
GNF-00-0558-2820-1	SID11265232	6685	OVISE-ECHO	OVISE	73845	>	20.0		0.637		0.9	0.0	-0.839	0.587	0.63	0.929	1.029	0.861	0.9	0.902	0.783
GNF-00-0558-2820-1	SID11265232	6685	OVISE-ECHO	OVISE	73845	>	20.0				1.025	0.0		0.616	0.673	0.823	0.943	0.966	0.968	0.984	1.025
GNF-00-0558-2820-1	SID11265232	6366	OVKATE-ECHO	OVKATE	69921	>	20.0		0.82		0.977	0.3	-0.33	0.651	0.627	0.627	0.719	0.535	0.88	0.978	0.91
GNF-00-0558-2820-1	SID11265232	6366	OVKATE-ECHO	OVKATE	69921	>	20.0				0.8	0.0		0.475	0.62	0.564	0.742	0.822	0.814	0.682	0.715
GNF-00-0558-2820-1	SID11265232	6366	OVKATE-ECHO	OVKATE	69921	>	20.0				0.8	0.0		0.548	0.674	0.738	0.849	0.853	0.67	0.744	0.725
GNF-00-0558-2820-1	SID11265232	6211	OVSAHO-ECHO	OVSAHO	69843	>	20.0		0.949		1.051	0.0	-1.474	0.531	0.927	1.051	1.211	1.023	1.1	0.971	1.097
GNF-00-0558-2820-1	SID11265232	6211	OVSAHO-ECHO	OVSAHO	69843	=	15.874	5.54	0.915	Missing Bottom	1.058	0.0	-1.041	0.481	0.777	1.009	1.126	1.006	1.131	1.051	0.953
GNF-00-0558-2820-1	SID11265232	6211	OVSAHO-ECHO	OVSAHO	69843	=	11.234	8.032	0.822		1.067	0.1	-1.584	0.39	0.829	1.085	1.274	1.019	1.062	1.076	0.873
GNF-00-0558-2820-1	SID11265232	6285	OVTOKO-ECHO	OVTOKO	69860	=	2.214	2.003	0.836		0.961	0.1	-1.194	0.1415	0.389	0.611	1.125	1.183	0.958	1.016	0.701
GNF-00-0558-2820-1	SID11265232	6285	OVTOKO-ECHO	OVTOKO	69860	=	4.505	2.316	0.893		0.848	0.07	-1.101	0.1994	0.428	0.704	0.855	0.698	0.752	0.971	0.91
GNF-00-0558-2820-1	SID11265232	6285	OVTOKO-ECHO	OVTOKO	69860	=	2.588	1.762	0.908		1.0	0.1	-0.823	0.2325	0.497	0.589	0.885	0.987	1.166	0.895	
GNF-00-0558-2820-1	SID11265232	6310	Panc10.05-ECHO	Panc10.05	69899	=	16.817	2.308	0.907	Steep Curve	1.0	0.0	-3.33	0.359	0.991	0.899	1.024	0.971	0.936	1.018	1.143
GNF-00-0558-2820-1	SID11265232	6310	Panc10.05-ECHO	Panc10.05	69899	=	16.703	1.792	0.978	Steep Curve	0.997	0.0	-2.408	0.392	0.946	0.985	1.032	0.994	0.931	1.003	1.035
GNF-00-0558-2820-1	SID11265232	6310	Panc10.05-ECHO	Panc10.05	69899	=	10.242	4.486	0.871	Steep Curve	1.103	0.3	-3.308	0.379	1.033	1.261	1.198	1.003	0.959		1.097
GNF-00-0558-2820-1	SID11265232	6206	PA-TU-8902-ECHO	PA-TU-8902	73846	=	10.321	6.38	0.888		0.971	0.1	-1.322	0.38	0.685	0.981	1.039	0.993	1.045	0.899	0.84
GNF-00-0558-2820-1	SID11265232	6206	PA-TU-8902-ECHO	PA-TU-8902	73846	=	11.887	3.806	0.984		0.977	0.1	-1.122	0.429	0.702	0.962	0.971	0.952	0.981	0.967	0.971
GNF-00-0558-2820-1	SID11265232	6206	PA-TU-8902-ECHO	PA-TU-8902	73846	=	15.143	4.277	0.951	Curve Extrapolation (Bottom)	1.043	0.0	-0.938	0.473	0.731	0.968	1.067	1.077	1.077	0.971	0.993
GNF-00-0558-2820-1	SID11265232	6412	PA-TU-8988T-ECHO	PA-TU-8988T	70578	=	2.668	1.743	0.851	Low Confidence	0.835	0.182	-2.693	0.1833	0.2863	0.754	0.932	0.931	0.967	0.723	0.627
GNF-00-0558-2820-1	SID11265232	6412	PA-TU-8988T-ECHO	PA-TU-8988T	70578	=	3.418	1.139	0.945	Steep Curve	0.805	0.076	-3.33	0.0804	0.233	0.797	0.95	0.818	0.689	0.764	0.79
GNF-00-0558-2820-1	SID11265232	6412	PA-TU-8988T-ECHO	PA-TU-8988T	70578	=	3.676	2.333	0.906		0.8	0.057	-2.206	0.0749	0.3049	0.748	0.691	0.936	0.767	0.555	0.66
GNF-00-0558-2820-1	SID11265232	6212	PC-3-ECHO	PC-3	69861	=	4.407	2.096	0.94		0.976	0.1	-0.758	0.345	0.515	0.644	0.979	0.983	0.902	0.962	0.96
GNF-00-0558-2820-1	SID11265232	6212	PC-3-ECHO	PC-3	69861	=	9.961	6.784	0.978		1.017	0.0	-0.813	0.346	0.697	0.804	0.96	1.035	0.742	0.999	0.817
GNF-00-0558-2820-1	SID11265232	6212	PC-3-ECHO	PC-3	69861	=	10.682	1.763	0.983	Missing Bottom	0.934	0.0	-1.392	0.2777	0.69	0.885	0.978	0.92	0.959	0.879	0.503
GNF-00-0558-2820-1	SID11265232	6390	RERF-LC-Ad1-ECHO	RERF-LC-Ad1	71079	>	20.0				0.8	0.3		0.677	0.742	0.553	0.993	0.748	0.974	0.736	0.393
GNF-00-0558-2820-1	SID11265232	6390	RERF-LC-Ad1-ECHO	RERF-LC-Ad1	71079	>	20.0				0.8	0.3		0.705	0.816	0.933	1.078	0.596	0.87	0.884	0.65
GNF-00-0558-2820-1	SID11265232	6390	RERF-LC-Ad1-ECHO	RERF-LC-Ad1	71079	>	20.0		0.603		1.055	0.0	-0.33	0.573	0.675	0.929	0.619	0.885	0.837	1.1	1.119
GNF-00-0558-2820-1	SID11265232	6686	RERF-LC-Ad2-ECHO	RERF-LC-Ad2	73847	>	20.0				0.8	0.3		0.9	0.822	0.9	0.97	1.062	0.984	0.92	0.74
GNF-00-0558-2820-1	SID11265232	6686	RERF-LC-Ad2-ECHO	RERF-LC-Ad2	73847	>	20.0		0.721		0.906	0.3	-0.539	0.66	0.701	0.766	0.928	0.963	0.815	0.887	0.572
GNF-00-0558-2820-1	SID11265232	6686	RERF-LC-Ad2-ECHO	RERF-LC-Ad2	73847	>	20.0				1.032	0.3		0.678	0.846	0.866	0.993	0.952	0.982	0.943	1.032
GNF-00-0558-2820-1	SID11265232	6480	RERF-LC-MS-ECHO	RERF-LC-MS	70850	=	0.565	0.295	0.957		0.905	0.3	-1.236	0.2955	0.421	0.427	0.715	0.864	0.96	0.834	
GNF-00-0558-2820-1	SID11265232	6480	RERF-LC-MS-ECHO	RERF-LC-MS	70850	=	0.691	0.302	0.955		0.8	0.24	-0.964	0.2101	0.404	0.382	0.643	0.74	0.813	0.779	0.777
GNF-00-0558-2820-1	SID11265232	6480	RERF-LC-MS-ECHO	RERF-LC-MS	70850	=	1.601	1.036	0.963		0.857	0.184	-1.341	0.191	0.33	0.557	0.784	0.95	0.836	0.784	0.643
GNF-00-0558-2820-1	SID11265232	6687	RKO-ECHO	RKO	73848	=								0.1215	0.372	0.514	1.104	0.753	0.681	0.767	1.052
GNF-00-0558-2820-1	SID11265232	6687	RKO-ECHO	RKO	73848	=	1.371	1.685	0.838		0.979	0.1	-0.655	0.1181	0.473	0.601	0.587	1.162	1.109	0.591	0.866
GNF-00-0558-2820-1	SID11265232	6687	RKO-ECHO	RKO	73848	=	2.381	1.551	0.933	Curve Extrapolation (Bottom)	0.937	0.0	-0.649	0.1559	0.434	0.485	0.79	0.773	1.027	0.885	0.892
